goodreadsID,title,authors,hyper,pageCounts,proportion_text_reviews,average_rating,genreVoted,hasAward,total_ratings,book.descriptions
462375,Secret of the Lost Race,Andre Norton,/book/show/462375.Secret_of_the_Lost_Race,192,0.07804878,3.81,Science Fiction,FALSE,205,"The Constellation of the Wolf was an area of the galaxy few spacemen wanted to visit, for its sparse worlds were home only to the outcasts of the civilized worlds. But now it had been learned that there was one among its runaway refugees who was more than just a misfit—one who was a definite danger to all humanity.The hunt was on for the desperate young man called Joktar—for if he was what they said he was, he could contaminate the universe!ONLY JOKTAR DIDN'T BELIEVE IT—AND HE RALLIED A WORLD OF COURAGEOUS OUTLAWS TO DEFEND HIM."
584371,"Lords of the Middle Dark (Rings of the Master, #1)",Jack L. Chalker,/book/show/584371.Lords_of_the_Middle_Dark,357,0.032286213,3.8,Science Fiction,FALSE,1146,"1st edition 1st printing paperback, vg++ In stock shipped from our UK warehouse"
32143749,"Revenger (Revenger, #1)",Alastair Reynolds,/book/show/32143749-revenger,412,0.123210325,3.81,Science Fiction,FALSE,4959,"The galaxy has seen great empires rise and fall. Planets have shattered and been remade. Amongst the ruins of alien civilizations, building our own from the rubble, humanity still thrives.And there are vast fortunes to be mad, if you know where to find them...Captain Rackamore and his crew do. It's their business to find the tiny, enigmatic worlds which have been hidden away, booby-trapped, surrounded by layers of protection - and to crack them open for the ancient relics and barely-remembered technologies inside. But while they ply their risky trade with integrity, not everyone is so scrupulous. Adrana and Fura Ness are the newest members of Rackamore's crew, signed on to save their family from bankruptcy. Only Rackamore has enemies, and there might be more waiting for them in space than adventure and fortune: the fabled and feared Bosa Sennen in particular.Revenger is a science fiction adventure story set in the rubble of our solar system in the dark, distant future - a tale of space pirates, buried treasure, and phantom weapons, of unspeakable hazards and single-minded heroism... and of vengeance..."
13636808,"The Long Way Home (Sequoyah, #1)",Sabrina Chase,/book/show/13636808-the-long-way-home,325,0.090909091,4.07,Science Fiction,FALSE,363,"Webspace pilot Moire Cameron is one of the best--but even she can’t fly her way out of a catastrophic drive failure that triggers a time-dilation bubble. Left suddenly eighty years out of date, she is on the run in a world she no longer knows, caught in the middle of a human-alien war while agents of Toren hunt her for the information only she has--the location of the pristine world of Sequoyah.The Long Way Home is the first book in the Sequoyah trilogy."
9725232,Legion Lost,Dan Abnett,/book/show/9725232-legion-lost,296,0.133858268,3.89,Sequential Art,FALSE,127,"The Legion of Super-Heroes finds itself stranded in a distant galaxy, on the home planet of the vicious alien race known as the Progeny. While some of our heroes struggle to repair their damaged spaceship, the rest attempt to forge an alliance with the peaceful Kwai. But can the Legion help the Kwai defeat their oppressors and still make their way back home to Earth?"
216438,"The Thrawn Omnibus (Star Wars: The Thrawn Trilogy, #1-3)",Timothy Zahn,/book/show/216438.The_Thrawn_Omnibus,0,0.051886792,4.43,Media Tie In,FALSE,424,"Available for the first time, all three audio books in Zahn's bestselling trilogy--Heir to the Empire, Dark Force Rising, and The Last Command--in a unique collector's edition gift box. 6 cassettes."
15834138,"Dreadstar Omnibus, Vol. 1 (Dreadstar Omnibus, #1)",Jim Starlin,/book/show/15834138-dreadstar-omnibus-vol-1,376,0.194029851,3.91,Sequential Art,FALSE,67,"Jim Starlin's Dreadstar is now available in the Omnibus format! The first and complete arc (made up of the first 12 issues) from Starlin's epic saga is collected in one place! The pages in this new edition have been produced by digitally scanning from the original film! Also featuring the original covers and character art! Dreadstar features the adventures of Vanth Dreadstar and his crew! Dreadstar, the last survivor of the destroyed Milky Way Galaxy, found himself transported to the Empirical Galaxy! There, recruited by the sorcerer Syzygy Darklock, Dreadstar helped bring an end to a two-hundred-year-old war between the corrupt Monarchy and the fanatical Instrumentality. Containing close to 400 pages of story, art and more!"
1549249,Earthblood and Other Stories,Keith Laumer,/book/show/1549249.Earthblood_and_Other_Stories,NA,0.111111111,3.93,Science Fiction,FALSE,27,"Two complete novels of interstellar adventure: Earthblood by Keith Laumer and Rosel George Brown chronicles one man's struggle to find his destiny in a future where the very existence of Earth is a legend that few believe. Humanity was defeated by the hostile Niss millennia ago and humanity had scattered across the galaxy. Roan had been raised by aliens, but he knew that he was human and nothing was going to stop him from finding his lost homeworld, not even the space fleets of the Niss.Sibyl Sue Blue by Rosel George Brown is the story of cigar-smoking Sergeant Sibyl Sue Blue, one of the toughest cops that the criminals on a future Earth hope never to meet. But she's not after burglars, muggers or drug pushers now. Her husband has disappeared on a mission to the planet Radix and she's going to get him back, one way, or another, and any unfriendly aliens had better get out of her way, if they know what's good for them. . Plus, for the first time in one volume, all of Keith Laumer's other stories of the alien Niss, as well as a generous assortment of stories by Rosel George Brown, who was a master of pointedly humorous adventure. Science fiction adventure, ranging from the grim to the wildly comical in a generous volume by two masters of the form."
24358527,"Angles of Attack (Frontlines, #3)",Marko Kloos,/book/show/24358527-angles-of-attack,352,0.042799058,4.09,Science Fiction,FALSE,9346,"The alien forces known as the Lankies are gathering on the solar system’s edge, consolidating their conquest of Mars and setting their sights on Earth. The far-off colony of New Svalbard, cut off from the rest of the galaxy by the Lanky blockade, teeters on the verge of starvation and collapse. The forces of the two Earth alliances have won minor skirmishes but are in danger of losing the war. For battle-weary staff sergeant Andrew Grayson and the ragged forces of the North American Commonwealth, the fight for survival is entering a catastrophic new phase.Forging an uneasy alliance with their Sino-Russian enemies, the NAC launches a hybrid task force on a long shot: a stealth mission to breach the Lanky blockade and reestablish supply lines with Earth. Plunging into combat against a merciless alien species that outguns, outmaneuvers, and outfights them at every turn, Andrew and his fellow troopers could end up cornered on their home turf, with no way out and no hope for reinforcement. And this time, the struggle for humanity’s future can only end in either victory or annihilation."
1382071,A Small Colonial War,Robert A. Frezza,/book/show/1382071.A_Small_Colonial_War,289,0.063636364,4.12,Science Fiction,FALSE,110,"In the 22d century, when the Japanese ruled an interstellar empire from the Earth, an imperial task group was dispatched to put down with minimum bloodshed the three-way colonial revolt on a factory world the rebels called Suid Afrika.Interstellar warfare is expensive, so the task group was considerably undergunned, a mix of orbiting ground-attack craft, light infantry, and logistics units. And its quality varied, from the supersharp troops of Lieutenant Colonel Anton Vereshchagin's 1st Battalion, 35th Imperial Infantry (Rifle), to the inept senior officers of the task group staff.At first, and as usual, the fighting all went the Impis' way. Then the crafty Boers found a way to take advantage of an admiral's stupidity. All too soon, the war came down to a single battalion against a world. . . "
