,goodreadsID,title,authors,hyper,pageCounts,proportion_text_reviews,average_rating,genreVoted,hasAward,total_ratings,book.descriptions
2556,438413,"Prince of Demons (Renshai Chronicles, #2)",Mickey Zucker Reichert,/book/show/438413.Prince_of_Demons,704,0.001172333,3.88,Fantasy,FALSE,853,"It is a crucial moment in the world of men, as the elves who have survived Ragnarok are determined to destroy humankind! Now with an imposter placed upon the Bearnian throne, the critical balance between Law and Chaos may finally be overthrown. Only a small band of adventurers can free the rightful heir from the elves' clutches...if they don't run out of time first!"
2557,526764,"Dreams of the Ringed Vale (Luthiel's Song, #1)",Robert Fanney,/book/show/526764.Dreams_of_the_Ringed_Vale,328,0.238372093,4,Fantasy,FALSE,860,"Luthiel's Song is an epic fantasy novel for young adults. It is the first in a series of seven. Below is a description of the story... First Summer's Eve has come and all elves celebrate as the black moon's shadow fades from the world. It is also Luthiel's fifteenth birthday. With it come two extraordinary and dangerous surprises: a Wyrd Stone, its silvery heart a window into a world of dreams and nightmares, and a Blade Dancer, dreaded protector of the Faelands, who bears a dark message. Instead of celebration, Luthiel is given a terrible choice: if she does nothing, someone she loves deeply will die. Or to save a life, she can break the most perilous law of the Faelands, and venture alone to the Vale of Mists. If she chooses the journey, she must race Othalas -- eldest and most feared of all the werewolves -- past great back spiders who weave webs out of nightmares, through glittering mists with the power to reshape flesh, and at last into death by the teeth of dark and ancient Vyrl, who feed on the blood of elves. Either choice will bring death -- unless Luthiel can find the secret in her remarkable Stone, a secret that even the nightmares fear."
2558,8575295,"Wisdom (My Blood Approves, #4)",Amanda Hocking,/book/show/8575295-wisdom,370,0.038432171,4.03,Paranormal,FALSE,15716,"For her eighteenth birthday, Alice Bonham takes a vacation to Australia only to have her trip cut short by an unexpected murder. While Alice tries to understand what happened, she regrets some of the choices she's made, especially the more permanent ones.On top of that, the child vampire is running loose, and she's attracting some very unwanted attention..."
2559,13450283,"Shannara'nin Kilici, #2",Terry Brooks,/book/show/13450283-shannara-n-n-k-l-c-2,228,0.00267094,4.16,Fantasy,FALSE,3744,"Allanon disinda hiçbir ölümlünün ayak basmadigi Krallar Salonu'nun kapilarindaki kafileyi Shannara'nin Kilici'ni arama yolunda yeni ve daha da çetin tehlikeler bekliyor. Yolculuklarinin bu ayaginda grubun her bir üyesi gücünü, sabrini ve cesaretini ölçen zorlu sinavlarla karsilasiyor.Dört karayi Karabüyücü Lord'un kötülügünden kurtarabilecek tek kisi olan Shea Ohmsford ise gönülsüz atildigi bu macerada, en korkulu düsmanlarin yani sira beklenmedik yardimcilarla da karsilasiyor, en büyük sinavina dogru adim adim ilerlerken kendi özündeki cesareti kesfediyor."
2560,712731,"The Door Within (The Door Within, #1)",Wayne Thomas Batson,/book/show/712731.The_Door_Within,350,0.071824861,3.97,Fantasy,FALSE,6669,"There is an unseen world of good and evil where nightmares are fought and hope is reborn. Enter The Door Within.Aidan Thomas is miserable. Within two weeks, Aidan’s life is completely uprooted as his parents move the family across the country to care for his ailing grandfather. The quiet but imaginative Aidan is struggling with attending a new school and fitting in with a new group of friends. But when he begins having nightmares and eerie events occur around his neighborhood, Aidan finds himself drawn to his grandfather's basement—where he discovers three ancient scrolls and a mysterious invitation to another world.No longer confined to the realm of his own imagination, Aidan embarks on an adventure where he discovers a long-fought war between good and evil. With the fate of two worlds hanging in the balance, Aidan faces Paragory, the eternal enemy with unfathomable power. Will Aidan be willing to risk everything and trust the unseen hand of the one true King?"
2561,397862,Once...,James Herbert,/book/show/397862.Once_,460,0.055137845,3.74,Horror,FALSE,3591,"The International BestsellerFor Thom Kindred, life is nothing spectacular. A stroke victim, Thom finds himself partially incapacitated and battling daily to regain control of his life. Moved by haunting dreams of his youth, he travels back to the wooded land where he grew up to recuperate. Surrounded by the comforts of Castle Bracken, Thom plans to relive old, forgotten memories.But Thom's return has stirred an ancient evil at Castle Bracken, one cloaked in the guise of a friend. His only chance for survival lies in a world that he no longer believes in. International bestselling author James Herbert opens the door into a place of wonder and terrible danger; where the unexpected becomes the norm, where the separation of dreams and nightmares is thin, and where ""Once upon a time . . ."" doesn't always lead to a happy ending. "
2562,434880,"The Iron Tree (The Crowthistle Chronicles, #1)",Cecilia Dart-Thornton,/book/show/434880.The_Iron_Tree,448,0.043956044,3.42,Fantasy,FALSE,1183,"Jarred is a young boy who has grown up among his mother's peaceful desert people. While Jarred loves his mother, he longs to know the history of his father, a journeyman who left years earlier, promising to return for his wife and infant son. A broken promise but a token left behind--an amulet for Jarred that he has worn always. Some say it brings more than a bit of good luck his way, for no harm has ever befallen the boy.When Jarred comes to manhood, he decides to journey into the world to seek his fortune and perhaps along the way find news of his father. In his travels he will come to a place so unlike his own as to boggle his mind--a place of immense tracts of waterways and marshes, where the very air seems to teem with magic and a people surrounded by creatures fey and not, with enough strange customs and superstitions to make his head swirl.And to the beautiful Lilith, a woman who will haunt his dreams and ultimately steal his heart...who perhaps can provide a key to his heritage."
2563,2211461,Dreams: Part Two (Dreams #2),Jayne Ann Krentz,/book/show/2211461.Dreams,NA,0.028688525,4,Romance,FALSE,244,"The warrior died at her feet, his blood running out of the cave entrance and mingling with the waterfall. With his last breath he cursed the woman -- told her that her spirit would remain chained in the cave forever until a child was created and born there...So goes the ancient legend of the Chained Lady and the curse that bound her throughout the ages -- until destiny brings Diana Prentice and Colby Savagar together. Suddenly, they are both haunted by dreams that link past and present, while their waking hours are filled with danger. But it is only when Colby, Diana's modern-day warrior, learns to love can these dark forces be vanquished. Only then can Diana set the Chained Lady free."
2564,1007334,"The Doomfarers of Coramonde (Coramonde, #1)",Brian Daley,/book/show/1007334.The_Doomfarers_of_Coramonde,360,0.039911308,3.84,Fantasy,FALSE,902,"MISSION to HELL Just yesterday, Sergeant Gil MacDonald and his APC crew had been fending off an ambush in a Viet Nam jungle. In the middle of the firefight, some kind of magic spell had transported them to this Fantasy Land complete with flying dragons, wizards, crazy castles, and dispossessed princes. They would stay trapped here forever unless they could rescue the sorceress Gabrielle. Master magician, Amon, held her captive in his palace; and to reach her, Gil and his men would have to infiltrate Hell itself!"
2565,372087,"Wrath of Ashar (The Book of the Kingdoms, #1)",Angus Wells,/book/show/372087.Wrath_of_Ashar,416,0.030534351,3.63,Fantasy,FALSE,262,"In the north, a fire rages through the world-spanning forest of Beltrevan.  Out of the flames is born terrifying being with monstrous powers--Taws, messenger of the fire-god Ashar.  The ancient prophecies say he will raise a great Horde from the warlike tribes of the north to bring destruction to the peaceful Kingdoms of Tamur, Ust-Galich, and Kesh.  In the south, a young prophetess of the order of the lady forsakes her vows of celibacy to bear a child, for the Book of Kyrie says that a champion will arise from Tamur to meet the challenge of the Usurper.  The boy is named Kedyrn.  And as he nears manhood it seems that he may indeed be the child of prophecy, for he wields powers that none outside the Sisterhood have ever claimed.  He may be the last, desperate hope for the survival of the Kingdoms--but the Usurper has learned of Kedryrn as well, and his armies are on the march . . . ."
